[26.357909, 50.162173]
[43.107998, -77.436058]
[-29.685171, -53.831274]
[-34.879407, -56.248309]
[-32.598632, -66.127036]
[35.625556, -78.328611]
[35.575211, 139.644524]
[41.746594, -87.662037]
[47.320126, 5.067526]
[41.495908, -8.497126]
[44.831837, 20.413034]
[-25.525977, -49.199187]
[-22.871664, -42.328034]
[31.459896, 74.391565]
[31.878679, -91.139784]
[40.653227, 29.256304]
[8.472896, 124.645704]
[-25.44626, -49.359435]
[41.284839, 36.334511]
[40.782856, -74.02856]
[39.530422, -0.345184]
[41.028057, 29.015751]
[32.061583, 35.874755]
[44.366341, -100.352146]
[37.098112, -2.12374]
[35.453832, 44.400014]
[35.19329, 136.88534]
[37.776481, -97.299094]
[3.135226, 101.49139]
[-17.751315, -50.895298]
[32.725432, -96.456741]
[-6.138819, 106.822208]
[39.271663, -2.59124]
[41.347577, 41.310156]
[-6.193537, 106.871635]
[-34.643307, -58.852483]
[-31.225453, -64.459189]
[42.319023, -83.091179]
[1.42218, 103.694451]
[53.210747, 50.273409]
[62.542101, 113.983392]
[35.572745, 139.450098]
[4.354788, 100.953865]
[40.344982, 49.81136]
[35.663592, 139.57757]
[18.417956, -70.108847]
[-5.092125, -42.817072]
[35.737378, 139.673414]
[39.965148, -74.953501]
[-34.636189, -58.545222]
[56.904627, 59.949691]
[-34.335556, -56.721322]
[1.557332, 103.63527]
[-29.511926, -51.967817]
[-28.700936, -49.42993]
[55.607768, 37.578695]
[14.705881, 120.962087]
[43.537509, -5.661853]
[-22.255855, -45.92539]
[53.577737, 10.086932]
[-6.165118, 106.675111]
[13.95949, 121.175848]
[1.361635, 103.84624]
[-25.590245, -49.378973]
[30.189138, -97.746572]
[14.771169, 120.943599]
[54.96702, -1.695727]
[9.954151, -84.122493]
[-22.812407, -43.303548]
[-29.946796, -50.975839]
[38.44753, 27.221988]
[6.409388, 100.427468]
[55.839713, 37.387107]
[-27.555843, -48.62255]
[22.284256, 114.213298]
[-38.737005, -72.596321]
[40.157498, 26.411684]
[38.480242, -0.786276]
[-19.922746, -44.002907]
[49.219605, 28.563012]
[-33.19209, -70.664848]
[25.898436, -80.310014]
[-7.23237, 112.74529]
[-22.948017, -43.383406]
[40.983027, -75.194396]
[3.182106, 101.609453]
[1.307019, 103.783308]
[41.540732, 12.558415]
[34.786668, 137.382169]
[36.247898, -106.430772]
[36.56723, 136.670301]
[40.288095, -3.783408]
[14.42856, 120.893717]
[-53.163748, -70.913591]
[41.06311, 28.992319]
[38.492086, 27.110756]
[34.661497, 135.160016]
[36.760935, -2.756342]
[6.291038, 99.726688]
[35.591679, 139.687952]
[-25.552818, -54.544819]
[53.348946, -6.245753]
[48.441082, -4.403727]
[-7.05552, 110.42792]
[-7.429111, 112.690871]
[34.667688, 135.823834]
[4.614336, -74.1575]
[8.46362, 124.64427]
[35.939068, 140.32899]
[39.162918, -84.53567]
[26.407504, 50.038621]
[37.45824, -3.92226]
[-6.878294, 107.58004]
[-3.751389, -38.54796]
[40.040388, -6.076142]
[14.497025, 120.99653]
[40.488007, -3.369748]
[-12.981622, -38.484564]
[20.614181, -100.441923]
[-20.318585, -40.321693]
[34.109598, -84.650356]
[23.788187, 38.787097]
[41.007967, 28.956029]
[3.132508, 101.671042]
[39.867977, 32.862853]
[-6.209574, 106.999373]
[-6.204702, 106.617428]
[-21.736725, -48.118492]
[-0.021648, 109.303177]
[-6.8852, 107.61047]
[35.501872, 139.641763]
[3.124239, 101.673429]
[41.051207, -73.690539]
[29.517196, -98.317609]
[-27.585868, -48.501966]
[32.618135, -97.130241]
[-7.54836, 110.771223]
[-28.990488, -49.418077]
[-6.914307, 106.927491]
[43.981268, 12.551782]
[39.025405, -96.864902]
[6.125275, 102.251693]
[35.359814, -118.957931]
[-26.774384, -65.277469]
[-21.758979, -41.308816]
[40.302693, -3.799079]
[35.901591, 139.550451]
[51.399953, -2.454983]
[33.864978, 35.539652]
[-34.454724, -58.803484]
[-14.859335, -40.856378]
[50.293998, 2.77058]
[36.373394, 140.431252]
[38.858603, -76.918027]
[-20.564463, -48.563696]
[21.506885, 39.252391]
[-7.765366, 110.381156]
[-34.66237, -58.516593]
[24.412988, 81.880105]
[3.547887, 98.631367]
[38.625205, 27.059739]
[35.883883, -5.338919]
[32.902626, -96.55272]
[-22.882451, -43.089457]
[34.111231, -117.523913]
[-29.61682, -52.198067]
[33.617218, 133.675181]
[19.15088, -96.094422]
[53.973921, 58.417529]
[41.264827, -81.826366]
[21.019691, -101.257562]
[-33.434475, -70.634387]
[31.691228, -92.12784]
[-7.825243, 112.030871]
[-7.585994, 110.824783]
[51.676018, 45.583843]
[35.873186, -86.364368]
[-6.124298, 106.775364]
[-27.812775, -50.323028]
[51.612419, -3.096157]
[30.425941, -84.287017]
[51.385505, 6.175817]
[38.279477, 140.951318]
[38.389711, 27.045513]
[44.469196, -88.044346]
[37.578464, 126.900575]
[-22.831721, -43.293459]
[18.510027, -69.825821]
[45.438035, 9.161961]
[51.432542, 6.802422]
[35.543548, 139.459036]
[41.000066, 39.742062]
[44.950279, -93.28847]
[-6.99366, 110.42159]
[-29.907088, -51.203704]
[43.491851, -70.454454]
[-7.05397, 107.75092]
[-21.221712, -50.449468]
[35.325778, -89.761676]
[45.69204, 9.669475]
[-12.977485, -38.463094]
[39.824146, -86.110166]
[34.660457, 133.900497]
[-20.359985, -40.315745]
[-45.587093, -72.073988]
[41.197815, -73.215314]
[36.240084, 137.92438]
[-22.254713, -54.808824]
[1.508104, 103.88215]
[-2.537322, 115.413328]
[39.545224, -0.586368]
[43.951922, -78.295027]
[-15.807254, -48.140475]
[30.407132, -91.179039]
[29.325488, 47.65343]
[-6.32446, 106.7088]
[9.066947, -79.386858]
[-34.562703, -58.507641]
[2.890925, 101.782112]
[-26.807604, -65.242021]
[-6.215426, 106.735917]
[1.331401, 103.926935]
[-23.407126, -46.538809]
[-18.210549, -45.231056]
[-22.900545, -43.299251]
[-22.972762, -42.028865]
[41.008819, 39.614127]
[-6.28741, 107.88314]
[38.349954, -75.195742]
[-6.164598, 106.875984]
[-6.282615, 106.787456]
[-22.784707, -43.286851]
[41.236904, -8.416058]
[-33.954578, 18.470995]
[38.905803, -94.36741]
[14.405294, 121.048892]
[39.480497, -88.178854]
[56.471546, 36.577118]
[42.681094, -73.80557]
[-22.523105, -44.124725]
[20.618813, -103.382587]
[43.486958, 6.734207]
[-28.747855, -49.439778]
[39.749065, 37.018327]
[40.734442, -73.974366]
[51.452366, -0.296975]
[52.209215, 104.062375]
[14.586473, 120.998484]
[51.961037, 17.516248]
[-25.396956, -49.200695]
[32.07057, 34.784049]
[1.495625, 110.408174]
[32.636899, 128.787159]
[35.510903, 140.069905]
[34.884781, 137.124552]
[-24.738743, -53.748866]
[39.623894, -104.73412]
[-33.815007, -59.597762]
[-6.383241, 106.866744]
[34.94071, 136.962485]
[-33.737319, -69.117039]
[-39.316764, -72.219078]
[5.637764, 100.488281]
[38.788939, 0.166511]
[35.677923, -88.772143]
[-20.358658, -40.31784]
[-25.536168, -49.173732]
[-7.795521, 110.677787]
[15.148367, 120.623473]
[34.698021, 135.579187]
[13.694154, 100.715928]
[-5.150588, 119.456303]
[42.258504, -83.203244]
[-5.027278, -42.810326]
[-23.54216, -46.642464]
[-27.570896, -48.613715]
[-25.283528, -57.644842]
[-31.65075, -60.710213]
[9.015717, -79.480857]
[37.37429, -6.069306]
[33.713008, -78.903738]
[37.165223, 28.381245]
[15.099073, 120.602529]
[1.500402, 103.855633]
[35.51063, -97.902112]
[36.430813, -77.636705]
[16.04634, 120.350632]
[3.565723, 98.645465]
[25.677444, -80.355576]
[-22.916651, -43.243012]
[-22.903404, -43.126245]
[37.996313, -1.096923]
[-6.27669, 107.016355]
[-22.927396, -43.180569]
[33.875758, 130.719056]
[31.457495, 73.084037]
[-41.131906, -71.322703]
[-31.653922, -60.720086]
[0.734033, 124.306402]
[41.068545, 28.992426]
[40.118999, -90.56852]
[-6.882053, 107.667604]
[40.294334, -3.801812]
[28.352069, -82.20481]
[26.38735, 43.965411]
[37.357052, 27.277224]
[53.057051, -0.780457]
[45.431889, 9.171038]
[52.188521, 5.612162]
[-1.315967, 36.85027]
[40.979458, 27.516232]
[41.657678, -87.547004]
[40.78378, 140.761642]
[35.068096, 136.79258]
[14.655321, 120.966606]
[34.596858, 135.612307]
[8.233546, -73.354131]
[18.711602, 98.92297]
[37.268333, -6.953652]
[38.014, -7.869569]
[33.702037, -116.227723]
[-3.024949, -60.008104]
[32.426757, -81.793221]
[34.500628, 135.409885]
[36.819056, 34.647308]
[38.625205, 27.059739]
[31.20952, -85.372818]
[14.549737, 121.069307]
[18.451799, -66.383642]
[13.611791, 100.617681]
[36.76281, 127.173481]
[-27.625528, -48.680407]
[9.988778, -84.239813]
[1.292864, 103.803396]
[-22.930974, -42.491402]
[2.185421, 102.365445]
[25.675516, -100.291756]
[-25.521616, -54.553457]
[39.057908, -76.028162]
[43.805703, -79.166363]
[7.14846, 125.612634]
[35.736052, 139.706917]
[37.126057, -3.60228]
[-6.34935, 106.82948]
[3.59718, 98.66919]
[55.831913, 49.150425]
[-23.503192, -47.424248]
[30.09052, -90.93259]
[14.613243, 120.987318]
[-26.463617, -48.613005]
[-34.709021, -58.672303]
[-22.803679, -43.389378]
[37.819722, -122.478611]
[-6.5151, 106.809723]
[38.610667, 27.380752]
[4.565791, -74.133244]
[32.788436, -80.008123]
[44.171383, 28.636049]
[59.894098, 10.541655]
[5.406858, 100.293904]
[-22.937431, -43.687758]
[-7.430578, 109.430844]
[-0.488941, 117.127156]
[24.766914, -107.468963]
[-6.27027, 106.782945]
[40.616954, -73.751359]
[-23.449467, -46.728866]
[-6.93395, 107.77229]
[40.981608, 28.722041]
[-6.181972, 106.948404]
[38.851355, -76.980685]
[57.708254, 11.974895]
[55.929797, -3.170127]
[-6.28991, 106.865935]
[42.579352, -87.855602]
[54.037238, 38.273116]
[-6.37207, 106.85431]
[35.288566, -2.937917]
[36.866363, 30.830422]
[34.259583, 135.233782]
[42.377495, -71.034076]
[14.799088, 120.524973]
[-7.453245, 112.690498]
[37.876874, 32.481084]
[35.088797, -106.636076]
[50.431305, 3.576503]
[52.432002, -1.776464]
[-7.953137, 112.639237]
[34.530003, -82.707878]
[35.636353, 139.663983]
[34.38142, -83.668742]
[-19.962458, -44.161477]
[36.720239, -4.283607]
[15.114088, 120.558276]
[-8.082701, -34.960183]
[41.944134, -70.580292]
[-20.325087, -48.321578]
[13.704177, -89.235794]
[40.423159, -3.680328]
[34.967096, 135.772691]
[43.52552, -79.8705]
[13.099998, 100.976411]
[50.735799, -3.526959]
[33.825577, -118.251212]
[41.2833, 1.25]
[-23.971835, -46.324547]
[-5.389433, 105.293196]
[53.559558, -2.87563]
[-25.412964, -50.000894]
[39.017593, -3.749098]
[37.657728, -77.63033]
[-10.238559, -48.33348]
[40.381246, -3.649203]
[-6.25382, 106.80489]
[28.506015, -81.518372]
[-2.627202, -56.737669]
[39.168149, -86.525568]
[40.762894, 29.892048]
[-34.476597, -54.327142]
[33.488564, -86.702206]
[-20.007444, -44.036827]
[34.23754, -77.847948]
[-32.473924, -58.22874]
[-26.896876, 26.593088]
[1.047434, 103.940842]
[44.96616, -93.2404]
[35.795553, 139.768481]
[38.920002, -84.66577]
[31.508254, 31.830048]
[48.871102, 2.309273]
[-19.316609, -46.038801]
[37.781503, -3.80996]
[21.290219, -157.821773]
[36.840799, -2.941294]
[40.708026, 29.892955]
[-1.383173, -48.407969]
[3.120658, 101.62988]
[40.197478, 29.07386]
[35.628523, -78.645668]
[33.417066, -111.924446]
[-34.901678, -56.177458]
[50.681839, 3.164111]
[-25.549179, -49.252058]
[18.453707, -69.931914]
[-20.368397, -40.350585]
[36.290699, 136.386669]
[14.56005, 120.999702]
[39.560632, -76.281938]
[30.219898, -92.059119]
[-34.730466, -58.371935]
[50.423509, 30.655833]
[-6.132722, 106.833921]
[-23.001028, -43.365167]
[-28.704124, -49.33266]
[35.590208, 139.700442]
[-23.719452, -46.683366]
[13.888384, 100.61724]
[28.438218, 45.965576]
[-2.16226, -79.844574]
[62.366532, -129.993495]
[53.372022, -2.683444]
[37.961652, -1.216489]
[39.422937, 29.988249]
[-23.540768, -46.641282]
[-6.907545, 106.89108]
[13.091945, 100.974955]
[41.178121, -8.613951]
[29.948759, -93.978501]
[-6.317634, 106.802002]
[40.365445, -74.262371]
[-6.897774, 107.607542]
[4.551639, -75.664738]
[50.061543, 19.93805]
[30.053699, -94.096828]
[35.031961, -97.956378]
[34.089409, -118.331802]
[36.283002, -76.214032]
[14.570412, 121.020811]
[41.09222, 28.873263]
[33.215746, 130.365525]
[41.673089, 2.650845]
[40.130886, 26.40903]
[34.668267, 135.809684]
[14.064483, 121.313105]
[41.711111, -87.64562]
[-5.20573, 119.48627]
[55.17536, 61.457051]
[33.644593, -117.638787]
[36.951695, -5.171726]
[41.003266, 28.98022]
[-29.205201, -51.237031]
[-25.427924, -49.264448]
[-36.823616, -73.059866]
[-27.092917, -52.59896]
[37.742242, 29.097991]
[-33.024666, -71.640479]
[-27.85866, -54.47532]
[31.570147, -91.392284]
[10.203738, -67.897305]
[-2.987634, -60.010933]
[13.35553, 123.724771]
[51.191471, 0.270989]
[35.030094, 138.465849]
[24.786243, 46.823944]
[-23.511148, -46.452731]
[53.847753, 27.696177]
[50.990996, 7.130341]
[-23.246389, -45.91291]
[3.209801, 101.471009]
[-30.029062, -51.181284]
[37.885205, 32.497786]
[36.777586, -6.364546]
[33.407921, -111.941155]
[41.286827, 36.314911]
[14.643479, 120.973945]
[50.99143, 5.286956]
[35.514018, 138.840297]
[1.305545, 103.854861]
[13.695278, 100.391198]
[38.389214, 27.04338]
[53.74001, -1.55234]
[-0.201946, -78.488307]
[-8.007287, 110.317406]
[-6.58387, 106.77013]
[-25.583998, -49.411558]
[1.513566, 103.756654]
[-6.95144, 107.66064]
[-25.347127, -57.515215]
[6.997399, 124.893196]
[25.075189, -77.367591]
[41.706439, -0.995658]
[29.454733, -98.569967]
[40.664602, -73.922191]
[3.57376, 98.65964]
[14.105252, 100.983881]
[36.82645, -76.33469]
[40.753232, -73.980176]
[46.065217, 13.242664]
[42.106311, -70.834151]
[-6.21389, 106.78821]
[37.430629, 126.69748]
[-23.023906, -43.453151]
[35.2884, 135.125078]
[55.931197, -3.286378]
[-7.568266, 110.822623]
[-7.838084, 112.030347]
[-23.59782, -46.634291]
[34.552132, 135.681343]
[33.345926, -86.789061]
[-8.098006, -79.018042]
[-27.382516, -55.934215]
[30.36532, 42.223241]
[50.393468, 30.649132]
[62.47274, 6.157263]
[34.273977, 135.264793]
[-26.076279, -53.072669]
[35.726202, 139.680569]
[52.51867, -1.450953]
[25.02006, -77.342443]
[40.863662, -73.268251]
[-23.448658, -46.456252]
[13.571729, 100.730128]
[29.956558, -90.074253]
[69.358105, 88.187209]
[35.953875, 139.392883]
[-20.834835, -49.398302]
[36.060923, 136.500559]
[39.346053, -76.623906]
[27.50017, -109.947316]
[-7.97976, 112.65736]
[36.918164, -4.291304]
[39.00335, -94.253045]
[11.066721, -72.750748]
[52.932259, -1.464526]
[5.640487, -0.177267]
[42.478581, -71.224412]
[-28.44638, 21.21159]
[-34.128138, -59.07632]
[36.063946, -79.798534]
[-27.641867, -48.696942]
[55.744191, 37.546901]
[36.760543, 34.544424]
[36.268927, 139.333516]
[-7.43381, 112.71196]
[40.116634, -3.808025]
[-4.820902, 119.548246]
[-6.24488, 106.83297]
[4.345245, 98.078736]
[-7.323641, 108.220396]
[-28.523509, -59.0492]
[35.736368, 139.536469]
[13.083779, -59.56712]
[35.779472, 139.47962]
[23.608332, 58.236513]
[-10.964745, -37.074361]
[-23.718102, -46.41282]
[24.968392, 46.696297]
[-23.803623, -46.718478]
[37.41134, -1.575484]
[43.338875, -4.050593]
[42.466722, -5.884807]
[-7.126402, 110.409593]
[54.490215, 30.432735]
[-6.242909, 106.83867]
[-23.505703, -46.494436]
[-23.557389, -46.642991]
[38.561112, -121.414924]
[18.525958, -70.01984]
[14.30052, 120.954252]
[-22.950786, -43.382179]
[18.089768, -65.968469]
[2.368144, 102.181965]
[14.490831, 120.989136]
[40.071556, -85.750485]
[38.213649, 139.484526]
[40.621452, -74.020278]
[34.906661, 136.953935]
[-38.702679, -62.270461]
[40.371935, -3.645873]
[33.610269, -112.315438]
[35.376042, 139.948451]
[-34.715791, -58.614244]
[-29.771547, -57.090102]
[14.578792, 121.000163]
[-6.11253, 106.16785]
[49.874986, 36.07895]
[-6.27829, 106.99812]
[46.035261, 12.679694]
[40.684621, -73.332137]
[15.481959, 120.956668]
[34.555704, 133.346212]
[-34.481369, -54.328365]
[3.75512, 98.66014]
[-38.717932, -62.315659]
[39.187682, -76.677304]
[-31.766862, -52.341285]
[-33.884327, 151.185765]
[14.426569, 121.027542]
[47.842538, 35.226011]
[-19.911162, -43.9028]
[14.91832, 99.66461]
[36.461031, -5.722704]
[35.440658, -88.63832]
[-31.752835, -52.307713]
[-34.744777, -58.429234]
[13.840558, 100.641187]
[-33.872352, -57.367912]
[-6.58126, 106.80692]
[37.375143, -6.007609]
[13.854818, 100.562367]
[-8.038574, -34.967037]
[13.710021, 100.602016]
[40.643409, 29.298494]
[1.68569, 101.42755]
[18.506468, -69.897119]
[36.713121, -4.474866]
[34.706188, 135.209664]
[41.214854, 26.829221]
[59.890444, 82.003756]
[34.859453, 136.816642]
[29.899464, -97.946805]
[-29.842217, -51.165804]
[42.601119, -8.762947]
[-25.428135, -49.272014]
[-34.869642, -57.921266]
[42.584918, -72.627551]
[43.417018, -4.753447]
[-7.103351, 107.703242]
[34.049455, -118.199883]
[41.81803, -5.157553]
[35.29652, -79.959572]
[13.784131, 100.571688]
[-23.518481, -46.538922]
[35.515402, 139.664144]
[14.521364, 121.073731]
[37.0614, 27.381865]
[41.592469, -93.623324]
[-25.084318, -50.205411]
[35.639501, 139.791028]
[-3.082204, -60.042256]
[-6.39694, 106.808074]
[35.721593, 139.678068]
[36.598521, 136.6052]
[-22.803678, -43.346012]
[40.840178, 31.154202]
[-25.560146, -49.33221]
[-25.420366, -49.199364]
[38.386055, 140.280059]
[37.413825, -5.978674]
[-21.697153, -45.258791]
[24.778112, 46.839154]
[36.378688, 138.383241]
[-23.405407, -46.402827]
[-29.988729, -50.144064]
[51.776511, 19.454477]
[56.005129, 37.140949]
[-19.443816, -42.541129]
[-3.075181, -59.943916]
[28.404282, -81.56134]
[40.064815, -79.884173]
[-27.489202, 153.112168]
[23.222017, -106.419357]
[1.425563, 103.82889]
[-0.320323, 100.383804]
[-6.265479, 106.811248]
[41.058065, 28.919197]
[-7.408358, 112.306346]
[45.06688, 38.934473]
[41.888973, -71.385732]
[14.736222, 121.067718]
[37.166159, -3.589144]
[41.356154, 27.09706]
[53.20871, -2.891703]
[35.537935, 136.764736]
[-31.637345, -60.703804]
[41.04609, 28.896977]
[-0.079898, 109.356855]
[35.741959, -79.652353]
[3.124058, 101.673356]
[1.3499, 103.889044]
[34.781693, 138.003992]
[37.238351, -121.770741]
[50.81974, -0.125434]
[49.32988, -0.450331]
[-23.437784, -46.581797]
[3.227388, 101.427231]
[42.508069, -83.116801]
[34.720372, 135.579634]
[-23.504688, -46.773846]
[-34.724955, -55.970842]
[1.487583, 103.904971]
[-23.515713, -46.788495]
[49.017778, 6.215664]
[-6.17233, 106.66734]
[34.980561, 136.988818]
[35.916167, -117.706333]
[3.193839, 101.690397]
[35.455037, 136.775419]
[-22.932966, -45.464134]
[25.169113, 55.247982]
[14.669177, 120.999123]
[-22.910722, -43.221479]
[42.994868, 144.359387]
[-23.627467, -46.642776]
[49.294555, 6.194779]
[39.918939, 41.265582]
[-23.004904, -46.839753]
[56.118952, 47.457063]
[-6.220272, 106.622779]
[-22.950371, -43.183185]
[-7.75931, 110.59318]
[33.627234, -117.896935]
[52.958162, -1.142023]
[-12.083955, -76.972985]
[41.680648, -72.898228]
[18.352609, -66.029941]
[53.228926, 50.266567]
[48.838961, 2.607569]
[-6.32103, 106.86227]
[14.741564, 121.059933]
[32.750617, -97.367816]
[10.290135, 123.871097]
[10.686303, 122.546856]
[35.943945, 140.159]
[43.277036, 140.638267]
[42.319364, -71.218601]
[39.045717, -123.151528]
[33.560085, 133.536342]
[38.762175, -76.901172]
[-8.733493, 115.174564]
[1.331205, 103.926939]
[14.63866, 121.121597]
[47.438632, 19.343687]
[-27.142075, -48.597616]
[-38.603359, -68.331216]
[-27.21206, -48.602316]
[47.1195, -88.547]
[-7.42564, 109.23253]
[40.787959, 140.776716]
[-22.822238, -47.03515]
[42.443627, -8.63913]
[29.463326, -81.249634]
[-22.520645, -43.169484]
[-22.881726, -43.31623]
[-27.068061, -52.631802]
[-15.813, -47.98968]
[-7.33143, 112.6974]
[-38.702814, -62.305803]
[-27.398299, -55.931075]
[59.950079, 30.482116]
[-6.212976, 106.876806]
[33.49539, -83.925298]
[13.566359, 144.855854]
[10.377902, 123.956622]
[25.703366, -100.350627]
[26.338158, 50.162376]
[-33.437736, -70.647949]
[-7.39395, 109.234581]
[51.508352, 0.008056]
[-2.591965, 115.363436]
[50.773184, 5.463688]
[25.196437, 55.280102]
[33.528357, -82.091944]
[55.994926, 40.005416]
[34.746506, 135.471268]
[19.37518, -99.122663]
[-25.590245, -49.378973]
[36.745614, -3.522157]
[41.016242, 29.016896]
[-23.615927, -46.769788]
[37.750661, -87.114658]
[-20.316474, -40.314965]
[35.207414, -89.871887]
[2.825526, 101.533264]
[14.576267, 121.11524]
[35.92, -117.7]
[-16.038683, -48.062764]
[-2.270794, 113.9184]
[7.903884, -72.509837]
[42.409656, -82.961076]
[-7.55784, 110.78927]
[41.019174, 29.178439]
[3.135223, 101.491401]
[10.39187, -71.716171]
[31.733845, -98.965058]
[48.903999, 2.466908]
[-33.480673, -70.755494]
[34.090824, -81.184292]
[40.587338, -74.478562]
[3.065203, 101.483781]
[-37.95071, -57.583591]
[-19.450819, -44.242512]
[52.828875, -6.934603]
[25.133868, 55.18641]
[6.251193, 100.426471]
[39.551781, 2.703305]
[14.701651, 121.096396]
[-34.747581, -56.221385]
[-6.192688, 106.835619]
[19.520591, -96.883086]
[17.946176, 103.774907]
[41.896768, -87.842064]
[1.439299, 103.780794]
[31.633291, -94.665121]
[33.754976, -84.417195]
[1.341732, 124.835452]
[1.374526, 103.936865]
[29.111264, 48.134874]
[50.257346, 19.246144]
[41.535236, -81.565777]
[-5.363178, -49.124154]
[27.527384, -97.865898]
[51.612422, -3.096162]
[-21.882278, -42.693635]
[-6.174156, 106.759053]
[51.511626, -0.131997]
[-11.832985, -55.522352]
[41.163741, 29.500634]
[29.669087, -95.529773]
[40.950407, -73.734882]
[35.769378, 139.657554]
[34.59686, 135.612271]
[34.017643, -118.501735]
[50.686019, 7.207179]
[41.264495, -95.950975]
[59.968154, 30.285444]
[51.634191, -3.949265]
[14.704735, 121.015419]
[52.359513, 4.790995]
[35.714612, 139.661145]
[32.424319, 131.642625]
[37.652233, -1.015713]
[14.620988, -90.846652]
[-6.252997, 107.004017]
[-23.485441, -51.803313]
[-8.6412, 115.1796]
[-32.08467, -52.15887]
[21.55814, 39.11965]
[32.202318, -110.998079]
[-6.873541, 109.152447]
[-6.93973, 107.66224]
[41.539226, 2.444596]
[25.316967, 51.504707]
[36.0, -79.976939]
[-34.657018, -58.511084]
[-35.001576, -59.278298]
[39.455212, -6.380055]
[29.792111, -95.195955]
[46.448698, -81.009894]
[37.999591, -78.490165]
[-7.777547, 110.382564]
[-30.118476, -51.970645]
[37.590584, 127.057476]
[1.353554, 103.947664]
[-18.210549, -45.231056]
[47.53357, -116.7896]
[45.448384, 9.176045]
[35.25007, 136.863394]
[42.249131, -71.098615]
[14.467283, 120.979247]
[2.257104, 102.243183]
[14.95632, 102.043546]
[34.231043, -82.175176]
[38.77015, -9.108626]
[52.512029, 6.090406]
[-7.731405, 110.45319]
[36.268905, 139.770822]
[30.049952, -89.956477]
[55.748481, 37.544108]
[34.614948, 135.615317]
[-6.196238, 106.852982]
[-23.593164, -46.660091]
[-19.531116, -42.633067]
[14.426538, 121.015394]
[-23.507218, -51.678901]
[-6.219144, 106.948788]
[3.149647, 101.771652]
[-26.300619, -48.841148]
[-6.125342, 106.735247]
[35.729507, 140.016893]
[39.755529, -75.015666]
[-31.416562, -63.045895]
[41.031748, 28.970776]
[39.205426, -76.820776]
[53.465763, -2.233323]
[-7.757087, 110.296369]
[35.211943, 33.341115]
[3.186745, 101.444084]
[18.263905, 99.494517]
[34.012654, -81.046512]
[35.365831, 139.266815]
[51.515442, -0.164508]
[-19.83816, -43.925129]
[43.06585, 141.268563]
[36.699211, -82.001607]
[1.453261, 110.454437]
[35.332979, 139.358299]
[34.105748, -117.343346]
[39.755941, -75.11063]
[50.409452, 1.587052]
[47.505468, 19.141467]
[25.412041, 49.535179]
[1.383554, 103.767545]
[53.210747, 50.273409]
[37.582396, -4.641765]
[-3.059992, -59.952168]
[11.718068, -70.187618]
[32.462536, -116.868631]
[-30.351781, -66.316462]
[51.52637, 5.479949]
[52.316221, -2.066715]
[-8.62478, 115.19293]
[51.809713, 107.61257]
[21.542485, 39.175429]
[-37.982434, -57.606981]
[-6.276481, 107.483009]
[34.492281, 135.390138]
[34.967096, 135.772691]
[55.986141, 37.191013]
[-34.680917, -58.61075]
[40.13322, -7.50569]
[-30.001436, -51.052915]
[16.483342, 102.816311]
[3.15822, 101.67246]
[-29.839009, -51.124598]
[17.572473, 120.37716]
[40.796159, 30.740674]
[38.650881, -5.660814]
[-21.256107, -45.001609]
[51.900764, -2.077113]
[-7.762149, 110.378752]
[-34.481656, -58.698534]
[27.882192, -15.724123]
[40.217307, -80.212223]
[51.539257, 4.44221]
[-1.60016, 103.60623]
[40.998267, 29.227961]
[-22.912931, -43.180245]
[-25.504799, -48.503515]
[29.392859, -98.509172]
[-26.857173, -65.235929]
[35.372592, 136.687275]
[43.541351, -6.125001]
[-9.993997, -67.818821]
[33.515524, 133.542458]
[35.059273, 136.985429]
[38.900539, -77.04444]
[-22.866584, -43.46769]
[-33.930988, 18.466382]
[1.422942, 103.849301]
[-33.433409, -70.617658]
[39.826166, -86.288445]
[40.771393, 29.912182]
[3.050745, 101.750646]
[42.223867, -84.337955]
[-7.017233, 110.434682]
[-6.227329, 107.011933]
[10.10229, -69.170134]
[-6.22688, 106.85488]
[31.248786, 29.972535]
[42.359322, -73.800924]
[11.577794, 122.762851]
[51.821346, -0.203785]
[35.825238, 139.938459]
[14.913244, 120.56126]
[41.221638, -8.471665]
[-14.8636, -39.025835]
[-6.389226, 106.972688]
[-34.640686, -58.633949]
[-22.715207, -46.77566]
[39.432412, -75.21582]
[50.540465, 2.780203]
[4.248829, 102.088026]
[39.786178, 30.518341]
[37.140296, -3.627666]
[-23.49925, -46.156679]
[7.05758, 125.570908]
[-29.235417, -51.878615]
[31.951541, 130.482457]
[-32.203942, -64.401247]
[53.189148, 50.212486]
[4.31681, -74.787316]
[28.445907, -16.369392]
[40.068531, -80.696787]
[13.544892, 100.010297]
[53.489851, -2.530726]
[-30.363528, -54.342525]
[-28.703502, -49.411635]
[-25.67906, 28.23705]
[-26.332916, -48.874946]
[51.724849, -1.232882]
[-23.614521, -46.753662]
[36.356156, 138.990705]
[-5.431459, 105.256208]
[37.382449, -5.955621]
[40.676211, -74.003428]
[14.612403, 120.993963]
[42.905004, -78.885569]
[-8.286551, -35.951716]
[14.628243, -90.544289]
[40.843637, -74.04239]
[19.416119, -99.200243]
[-38.020208, -57.544345]
[-6.790406, 39.264234]
[37.351917, -6.064822]
[35.423589, 139.592928]
[51.495939, -0.104126]
[21.48688, 39.218426]
[41.403447, -92.924358]
[44.249913, -79.60494]
[-6.760289, 108.582909]
